rules,cost-filter,sub-prog,split-phase,bench,id,variable,value
time-ablation/rules-t-6000.json,0,False,handwritten,2d-conv,121,impr_cost,
time-ablation/rules-t-6000.json,0,False,handwritten,mat-mul,122,time,0.05219292640686035
time-ablation/rules-t-6000.json,0,False,handwritten,mat-mul,122,cost,-1.0
time-ablation/rules-t-6000.json,0,False,handwritten,mat-mul,122,phase_1_n,
time-ablation/rules-t-6000.json,0,False,handwritten,mat-mul,122,phase_2_n,
time-ablation/rules-t-6000.json,0,False,handwritten,mat-mul,122,phase_3_n,
time-ablation/rules-t-6000.json,0,False,handwritten,mat-mul,122,impr_cost,
time-ablation/rules-t-6000.json,0,False,,q-prod,123,time,0.055634498596191406
time-ablation/rules-t-6000.json,0,False,,q-prod,123,cost,311.884
time-ablation/rules-t-6000.json,0,False,,q-prod,123,phase_1_n,0
time-ablation/rules-t-6000.json,0,False,,q-prod,123,phase_2_n,17
time-ablation/rules-t-6000.json,0,False,,q-prod,123,phase_3_n,0
time-ablation/rules-t-6000.json,0,False,,q-prod,123,impr_cost,
time-ablation/rules-t-6000.json,0,False,,2d-conv,124,time,0.05397510528564453
time-ablation/rules-t-6000.json,0,False,,2d-conv,124,cost,888.924
time-ablation/rules-t-6000.json,0,False,,2d-conv,124,phase_1_n,0
time-ablation/rules-t-6000.json,0,False,,2d-conv,124,phase_2_n,17
time-ablation/rules-t-6000.json,0,False,,2d-conv,124,phase_3_n,0
time-ablation/rules-t-6000.json,0,False,,2d-conv,124,impr_cost,
time-ablation/rules-t-6000.json,0,False,,mat-mul,125,time,0.05357551574707031
time-ablation/rules-t-6000.json,0,False,,mat-mul,125,cost,4.156000000000001
time-ablation/rules-t-6000.json,0,False,,mat-mul,125,phase_1_n,0
time-ablation/rules-t-6000.json,0,False,,mat-mul,125,phase_2_n,17
time-ablation/rules-t-6000.json,0,False,,mat-mul,125,phase_3_n,0
time-ablation/rules-t-6000.json,0,False,,mat-mul,125,impr_cost,
time-ablation/rules-t-6000.json,5,True,auto,q-prod,126,time,0.05450725555419922
time-ablation/rules-t-6000.json,5,True,auto,q-prod,126,cost,316.359
time-ablation/rules-t-6000.json,5,True,auto,q-prod,126,phase_1_n,0
time-ablation/rules-t-6000.json,5,True,auto,q-prod,126,phase_2_n,5
time-ablation/rules-t-6000.json,5,True,auto,q-prod,126,phase_3_n,0
time-ablation/rules-t-6000.json,5,True,auto,q-prod,126,impr_cost,
time-ablation/rules-t-6000.json,5,True,auto,2d-conv,127,time,0.05344724655151367
time-ablation/rules-t-6000.json,5,True,auto,2d-conv,127,cost,889.7159999999999
time-ablation/rules-t-6000.json,5,True,auto,2d-conv,127,phase_1_n,0
time-ablation/rules-t-6000.json,5,True,auto,2d-conv,127,phase_2_n,5
time-ablation/rules-t-6000.json,5,True,auto,2d-conv,127,phase_3_n,0
time-ablation/rules-t-6000.json,5,True,auto,2d-conv,127,impr_cost,
time-ablation/rules-t-6000.json,5,True,auto,mat-mul,128,time,0.05239248275756836
time-ablation/rules-t-6000.json,5,True,auto,mat-mul,128,cost,6.948
time-ablation/rules-t-6000.json,5,True,auto,mat-mul,128,phase_1_n,0
time-ablation/rules-t-6000.json,5,True,auto,mat-mul,128,phase_2_n,5
time-ablation/rules-t-6000.json,5,True,auto,mat-mul,128,phase_3_n,0
time-ablation/rules-t-6000.json,5,True,auto,mat-mul,128,impr_cost,
time-ablation/rules-t-6000.json,5,True,handwritten,q-prod,129,time,0.05260586738586426
time-ablation/rules-t-6000.json,5,True,handwritten,q-prod,129,cost,-1.0
time-ablation/rules-t-6000.json,5,True,handwritten,q-prod,129,phase_1_n,
time-ablation/rules-t-6000.json,5,True,handwritten,q-prod,129,phase_2_n,
time-ablation/rules-t-6000.json,5,True,handwritten,q-prod,129,phase_3_n,
time-ablation/rules-t-6000.json,5,True,handwritten,q-prod,129,impr_cost,
time-ablation/rules-t-6000.json,5,True,handwritten,2d-conv,130,time,0.05231523513793945
time-ablation/rules-t-6000.json,5,True,handwritten,2d-conv,130,cost,-1.0
time-ablation/rules-t-6000.json,5,True,handwritten,2d-conv,130,phase_1_n,
time-ablation/rules-t-6000.json,5,True,handwritten,2d-conv,130,phase_2_n,
time-ablation/rules-t-6000.json,5,True,handwritten,2d-conv,130,phase_3_n,
time-ablation/rules-t-6000.json,5,True,handwritten,2d-conv,130,impr_cost,
time-ablation/rules-t-6000.json,5,True,handwritten,mat-mul,131,time,0.05215620994567871
time-ablation/rules-t-6000.json,5,True,handwritten,mat-mul,131,cost,-1.0
time-ablation/rules-t-6000.json,5,True,handwritten,mat-mul,131,phase_1_n,
time-ablation/rules-t-6000.json,5,True,handwritten,mat-mul,131,phase_2_n,
time-ablation/rules-t-6000.json,5,True,handwritten,mat-mul,131,phase_3_n,
time-ablation/rules-t-6000.json,5,True,handwritten,mat-mul,131,impr_cost,
time-ablation/rules-t-6000.json,5,True,,q-prod,132,time,0.0546870231628418
time-ablation/rules-t-6000.json,5,True,,q-prod,132,cost,316.359
time-ablation/rules-t-6000.json,5,True,,q-prod,132,phase_1_n,0
time-ablation/rules-t-6000.json,5,True,,q-prod,132,phase_2_n,5
time-ablation/rules-t-6000.json,5,True,,q-prod,132,phase_3_n,0
time-ablation/rules-t-6000.json,5,True,,q-prod,132,impr_cost,
time-ablation/rules-t-6000.json,5,True,,2d-conv,133,time,0.05381655693054199
time-ablation/rules-t-6000.json,5,True,,2d-conv,133,cost,889.7159999999999
time-ablation/rules-t-6000.json,5,True,,2d-conv,133,phase_1_n,0
time-ablation/rules-t-6000.json,5,True,,2d-conv,133,phase_2_n,5
time-ablation/rules-t-6000.json,5,True,,2d-conv,133,phase_3_n,0
time-ablation/rules-t-6000.json,5,True,,2d-conv,133,impr_cost,
time-ablation/rules-t-6000.json,5,True,,mat-mul,134,time,0.052225351333618164
time-ablation/rules-t-6000.json,5,True,,mat-mul,134,cost,6.948
time-ablation/rules-t-6000.json,5,True,,mat-mul,134,phase_1_n,0
time-ablation/rules-t-6000.json,5,True,,mat-mul,134,phase_2_n,5
time-ablation/rules-t-6000.json,5,True,,mat-mul,134,phase_3_n,0
time-ablation/rules-t-6000.json,5,True,,mat-mul,134,impr_cost,
time-ablation/rules-t-6000.json,5,False,auto,q-prod,135,time,0.05435657501220703
time-ablation/rules-t-6000.json,5,False,auto,q-prod,135,cost,316.359
time-ablation/rules-t-6000.json,5,False,auto,q-prod,135,phase_1_n,0
time-ablation/rules-t-6000.json,5,False,auto,q-prod,135,phase_2_n,5
time-ablation/rules-t-6000.json,5,False,auto,q-prod,135,phase_3_n,0
time-ablation/rules-t-6000.json,5,False,auto,q-prod,135,impr_cost,
time-ablation/rules-t-6000.json,5,False,auto,2d-conv,136,time,0.05483531951904297
time-ablation/rules-t-6000.json,5,False,auto,2d-conv,136,cost,889.7159999999999
time-ablation/rules-t-6000.json,5,False,auto,2d-conv,136,phase_1_n,0
time-ablation/rules-t-6000.json,5,False,auto,2d-conv,136,phase_2_n,5
time-ablation/rules-t-6000.json,5,False,auto,2d-conv,136,phase_3_n,0
time-ablation/rules-t-6000.json,5,False,auto,2d-conv,136,impr_cost,
time-ablation/rules-t-6000.json,5,False,auto,mat-mul,137,time,0.05245661735534668
time-ablation/rules-t-6000.json,5,False,auto,mat-mul,137,cost,6.948
time-ablation/rules-t-6000.json,5,False,auto,mat-mul,137,phase_1_n,0
time-ablation/rules-t-6000.json,5,False,auto,mat-mul,137,phase_2_n,5
time-ablation/rules-t-6000.json,5,False,auto,mat-mul,137,phase_3_n,0
time-ablation/rules-t-6000.json,5,False,auto,mat-mul,137,impr_cost,
time-ablation/rules-t-6000.json,5,False,handwritten,q-prod,138,time,0.05276799201965332
time-ablation/rules-t-6000.json,5,False,handwritten,q-prod,138,cost,-1.0
time-ablation/rules-t-6000.json,5,False,handwritten,q-prod,138,phase_1_n,
time-ablation/rules-t-6000.json,5,False,handwritten,q-prod,138,phase_2_n,
time-ablation/rules-t-6000.json,5,False,handwritten,q-prod,138,phase_3_n,
time-ablation/rules-t-6000.json,5,False,handwritten,q-prod,138,impr_cost,
time-ablation/rules-t-6000.json,5,False,handwritten,2d-conv,139,time,0.051871538162231445
time-ablation/rules-t-6000.json,5,False,handwritten,2d-conv,139,cost,-1.0
time-ablation/rules-t-6000.json,5,False,handwritten,2d-conv,139,phase_1_n,
time-ablation/rules-t-6000.json,5,False,handwritten,2d-conv,139,phase_2_n,
time-ablation/rules-t-6000.json,5,False,handwritten,2d-conv,139,phase_3_n,
time-ablation/rules-t-6000.json,5,False,handwritten,2d-conv,139,impr_cost,
time-ablation/rules-t-6000.json,5,False,handwritten,mat-mul,140,time,0.05184626579284668
time-ablation/rules-t-6000.json,5,False,handwritten,mat-mul,140,cost,-1.0
time-ablation/rules-t-6000.json,5,False,handwritten,mat-mul,140,phase_1_n,
time-ablation/rules-t-6000.json,5,False,handwritten,mat-mul,140,phase_2_n,
time-ablation/rules-t-6000.json,5,False,handwritten,mat-mul,140,phase_3_n,
time-ablation/rules-t-6000.json,5,False,handwritten,mat-mul,140,impr_cost,
time-ablation/rules-t-6000.json,5,False,,q-prod,141,time,0.05436348915100098
time-ablation/rules-t-6000.json,5,False,,q-prod,141,cost,316.359
time-ablation/rules-t-6000.json,5,False,,q-prod,141,phase_1_n,0
time-ablation/rules-t-6000.json,5,False,,q-prod,141,phase_2_n,5
time-ablation/rules-t-6000.json,5,False,,q-prod,141,phase_3_n,0
time-ablation/rules-t-6000.json,5,False,,q-prod,141,impr_cost,
time-ablation/rules-t-6000.json,5,False,,2d-conv,142,time,0.05423903465270996
time-ablation/rules-t-6000.json,5,False,,2d-conv,142,cost,889.7159999999999
time-ablation/rules-t-6000.json,5,False,,2d-conv,142,phase_1_n,0
time-ablation/rules-t-6000.json,5,False,,2d-conv,142,phase_2_n,5
time-ablation/rules-t-6000.json,5,False,,2d-conv,142,phase_3_n,0
time-ablation/rules-t-6000.json,5,False,,2d-conv,142,impr_cost,
time-ablation/rules-t-6000.json,5,False,,mat-mul,143,time,0.0523834228515625
time-ablation/rules-t-6000.json,5,False,,mat-mul,143,cost,6.948
time-ablation/rules-t-6000.json,5,False,,mat-mul,143,phase_1_n,0
time-ablation/rules-t-6000.json,5,False,,mat-mul,143,phase_2_n,5
time-ablation/rules-t-6000.json,5,False,,mat-mul,143,phase_3_n,0
time-ablation/rules-t-6000.json,5,False,,mat-mul,143,impr_cost,
time-ablation/rules-t-6000.json,,True,auto,q-prod,144,time,88.37354278564453
time-ablation/rules-t-6000.json,,True,auto,q-prod,144,cost,-1.0
time-ablation/rules-t-6000.json,,True,auto,q-prod,144,phase_1_n,4552
time-ablation/rules-t-6000.json,,True,auto,q-prod,144,phase_2_n,
time-ablation/rules-t-6000.json,,True,auto,q-prod,144,phase_3_n,
time-ablation/rules-t-6000.json,,True,auto,q-prod,144,impr_cost,
time-ablation/rules-t-6000.json,,True,auto,2d-conv,145,time,91.63195061683655
time-ablation/rules-t-6000.json,,True,auto,2d-conv,145,cost,-1.0
time-ablation/rules-t-6000.json,,True,auto,2d-conv,145,phase_1_n,4552
time-ablation/rules-t-6000.json,,True,auto,2d-conv,145,phase_2_n,
time-ablation/rules-t-6000.json,,True,auto,2d-conv,145,phase_3_n,
time-ablation/rules-t-6000.json,,True,auto,2d-conv,145,impr_cost,
time-ablation/rules-t-6000.json,,True,auto,mat-mul,146,time,155.18528413772583
time-ablation/rules-t-6000.json,,True,auto,mat-mul,146,cost,-1.0
time-ablation/rules-t-6000.json,,True,auto,mat-mul,146,phase_1_n,4552
time-ablation/rules-t-6000.json,,True,auto,mat-mul,146,phase_2_n,
time-ablation/rules-t-6000.json,,True,auto,mat-mul,146,phase_3_n,
time-ablation/rules-t-6000.json,,True,auto,mat-mul,146,impr_cost,
time-ablation/rules-t-6000.json,,True,handwritten,q-prod,147,time,0.0520021915435791
time-ablation/rules-t-6000.json,,True,handwritten,q-prod,147,cost,-1.0
time-ablation/rules-t-6000.json,,True,handwritten,q-prod,147,phase_1_n,
time-ablation/rules-t-6000.json,,True,handwritten,q-prod,147,phase_2_n,
time-ablation/rules-t-6000.json,,True,handwritten,q-prod,147,phase_3_n,
time-ablation/rules-t-6000.json,,True,handwritten,q-prod,147,impr_cost,
time-ablation/rules-t-6000.json,,True,handwritten,2d-conv,148,time,0.040358543395996094
time-ablation/rules-t-6000.json,,True,handwritten,2d-conv,148,cost,-1.0
time-ablation/rules-t-6000.json,,True,handwritten,2d-conv,148,phase_1_n,
time-ablation/rules-t-6000.json,,True,handwritten,2d-conv,148,phase_2_n,
time-ablation/rules-t-6000.json,,True,handwritten,2d-conv,148,phase_3_n,
time-ablation/rules-t-6000.json,,True,handwritten,2d-conv,148,impr_cost,
time-ablation/rules-t-6000.json,,True,handwritten,mat-mul,149,time,0.0394597053527832
time-ablation/rules-t-6000.json,,True,handwritten,mat-mul,149,cost,-1.0
time-ablation/rules-t-6000.json,,True,handwritten,mat-mul,149,phase_1_n,
time-ablation/rules-t-6000.json,,True,handwritten,mat-mul,149,phase_2_n,
time-ablation/rules-t-6000.json,,True,handwritten,mat-mul,149,phase_3_n,
time-ablation/rules-t-6000.json,,True,handwritten,mat-mul,149,impr_cost,
time-ablation/rules-t-6000.json,,True,,q-prod,150,time,61.32555270195007
time-ablation/rules-t-6000.json,,True,,q-prod,150,cost,-1.0
time-ablation/rules-t-6000.json,,True,,q-prod,150,phase_1_n,0
time-ablation/rules-t-6000.json,,True,,q-prod,150,phase_2_n,4670
time-ablation/rules-t-6000.json,,True,,q-prod,150,phase_3_n,
time-ablation/rules-t-6000.json,,True,,q-prod,150,impr_cost,
time-ablation/rules-t-6000.json,,True,,2d-conv,151,time,61.20300912857056
time-ablation/rules-t-6000.json,,True,,2d-conv,151,cost,-1.0
time-ablation/rules-t-6000.json,,True,,2d-conv,151,phase_1_n,0
time-ablation/rules-t-6000.json,,True,,2d-conv,151,phase_2_n,4670
time-ablation/rules-t-6000.json,,True,,2d-conv,151,phase_3_n,
time-ablation/rules-t-6000.json,,True,,2d-conv,151,impr_cost,
time-ablation/rules-t-6000.json,,True,,mat-mul,152,time,3361.3260776996613
time-ablation/rules-t-6000.json,,True,,mat-mul,152,cost,-1.0
time-ablation/rules-t-6000.json,,True,,mat-mul,152,phase_1_n,0
time-ablation/rules-t-6000.json,,True,,mat-mul,152,phase_2_n,4670
time-ablation/rules-t-6000.json,,True,,mat-mul,152,phase_3_n,
time-ablation/rules-t-6000.json,,True,,mat-mul,152,impr_cost,
time-ablation/rules-t-6000.json,,False,auto,q-prod,153,time,91.65279126167297
time-ablation/rules-t-6000.json,,False,auto,q-prod,153,cost,-1.0
time-ablation/rules-t-6000.json,,False,auto,q-prod,153,phase_1_n,4552
time-ablation/rules-t-6000.json,,False,auto,q-prod,153,phase_2_n,
time-ablation/rules-t-6000.json,,False,auto,q-prod,153,phase_3_n,
time-ablation/rules-t-6000.json,,False,auto,q-prod,153,impr_cost,
time-ablation/rules-t-6000.json,,False,auto,2d-conv,154,time,99.23612952232361
time-ablation/rules-t-6000.json,,False,auto,2d-conv,154,cost,-1.0
time-ablation/rules-t-6000.json,,False,auto,2d-conv,154,phase_1_n,4552
time-ablation/rules-t-6000.json,,False,auto,2d-conv,154,phase_2_n,
time-ablation/rules-t-6000.json,,False,auto,2d-conv,154,phase_3_n,
time-ablation/rules-t-6000.json,,False,auto,2d-conv,154,impr_cost,
time-ablation/rules-t-6000.json,,False,auto,mat-mul,155,time,518.8230633735657
time-ablation/rules-t-6000.json,,False,auto,mat-mul,155,cost,224.148
time-ablation/rules-t-6000.json,,False,auto,mat-mul,155,phase_1_n,4552
time-ablation/rules-t-6000.json,,False,auto,mat-mul,155,phase_2_n,7
time-ablation/rules-t-6000.json,,False,auto,mat-mul,155,phase_3_n,111
time-ablation/rules-t-6000.json,,False,auto,mat-mul,155,impr_cost,
time-ablation/rules-t-6000.json,,False,handwritten,q-prod,156,time,0.05276775360107422
time-ablation/rules-t-6000.json,,False,handwritten,q-prod,156,cost,-1.0
time-ablation/rules-t-6000.json,,False,handwritten,q-prod,156,phase_1_n,
time-ablation/rules-t-6000.json,,False,handwritten,q-prod,156,phase_2_n,
time-ablation/rules-t-6000.json,,False,handwritten,q-prod,156,phase_3_n,
time-ablation/rules-t-6000.json,,False,handwritten,q-prod,156,impr_cost,
time-ablation/rules-t-6000.json,,False,handwritten,2d-conv,157,time,0.04102587699890137
time-ablation/rules-t-6000.json,,False,handwritten,2d-conv,157,cost,-1.0
time-ablation/rules-t-6000.json,,False,handwritten,2d-conv,157,phase_1_n,
time-ablation/rules-t-6000.json,,False,handwritten,2d-conv,157,phase_2_n,
time-ablation/rules-t-6000.json,,False,handwritten,2d-conv,157,phase_3_n,
time-ablation/rules-t-6000.json,,False,handwritten,2d-conv,157,impr_cost,
time-ablation/rules-t-6000.json,,False,handwritten,mat-mul,158,time,0.03941965103149414
time-ablation/rules-t-6000.json,,False,handwritten,mat-mul,158,cost,-1.0
time-ablation/rules-t-6000.json,,False,handwritten,mat-mul,158,phase_1_n,
time-ablation/rules-t-6000.json,,False,handwritten,mat-mul,158,phase_2_n,
time-ablation/rules-t-6000.json,,False,handwritten,mat-mul,158,phase_3_n,
time-ablation/rules-t-6000.json,,False,handwritten,mat-mul,158,impr_cost,
time-ablation/rules-t-6000.json,,False,,q-prod,159,time,53.16218876838684
time-ablation/rules-t-6000.json,,False,,q-prod,159,cost,-1.0
time-ablation/rules-t-6000.json,,False,,q-prod,159,phase_1_n,0
time-ablation/rules-t-6000.json,,False,,q-prod,159,phase_2_n,4670
time-ablation/rules-t-6000.json,,False,,q-prod,159,phase_3_n,
time-ablation/rules-t-6000.json,,False,,q-prod,159,impr_cost,
time-ablation/rules-t-6000.json,,False,,2d-conv,160,time,71.58978128433228
time-ablation/rules-t-6000.json,,False,,2d-conv,160,cost,-1.0
time-ablation/rules-t-6000.json,,False,,2d-conv,160,phase_1_n,0
time-ablation/rules-t-6000.json,,False,,2d-conv,160,phase_2_n,4670
time-ablation/rules-t-6000.json,,False,,2d-conv,160,phase_3_n,
time-ablation/rules-t-6000.json,,False,,2d-conv,160,impr_cost,
time-ablation/rules-t-6000.json,,False,,mat-mul,161,time,3387.1589860916138
time-ablation/rules-t-6000.json,,False,,mat-mul,161,cost,-1.0
time-ablation/rules-t-6000.json,,False,,mat-mul,161,phase_1_n,0
time-ablation/rules-t-6000.json,,False,,mat-mul,161,phase_2_n,4670
time-ablation/rules-t-6000.json,,False,,mat-mul,161,phase_3_n,
time-ablation/rules-t-6000.json,,False,,mat-mul,161,impr_cost,
time-ablation/rules-t-60000.json,0,True,auto,q-prod,162,time,2.9863343238830566
time-ablation/rules-t-60000.json,0,True,auto,q-prod,162,cost,76.619
time-ablation/rules-t-60000.json,0,True,auto,q-prod,162,phase_1_n,130
time-ablation/rules-t-60000.json,0,True,auto,q-prod,162,phase_2_n,254
time-ablation/rules-t-60000.json,0,True,auto,q-prod,162,phase_3_n,6
time-ablation/rules-t-60000.json,0,True,auto,q-prod,162,impr_cost,
time-ablation/rules-t-60000.json,0,True,auto,2d-conv,163,time,2.437795400619507
time-ablation/rules-t-60000.json,0,True,auto,2d-conv,163,cost,53.535999999999994
time-ablation/rules-t-60000.json,0,True,auto,2d-conv,163,phase_1_n,130
time-ablation/rules-t-60000.json,0,True,auto,2d-conv,163,phase_2_n,254
time-ablation/rules-t-60000.json,0,True,auto,2d-conv,163,phase_3_n,6
time-ablation/rules-t-60000.json,0,True,auto,2d-conv,163,impr_cost,
time-ablation/rules-t-60000.json,0,True,auto,mat-mul,164,time,2.3167738914489746
time-ablation/rules-t-60000.json,0,True,auto,mat-mul,164,cost,6.155999999999999
time-ablation/rules-t-60000.json,0,True,auto,mat-mul,164,phase_1_n,130
time-ablation/rules-t-60000.json,0,True,auto,mat-mul,164,phase_2_n,254
time-ablation/rules-t-60000.json,0,True,auto,mat-mul,164,phase_3_n,6
time-ablation/rules-t-60000.json,0,True,auto,mat-mul,164,impr_cost,
time-ablation/rules-t-60000.json,0,True,handwritten,q-prod,165,time,2.2776973247528076
time-ablation/rules-t-60000.json,0,True,handwritten,q-prod,165,cost,-1.0
time-ablation/rules-t-60000.json,0,True,handwritten,q-prod,165,phase_1_n,
time-ablation/rules-t-60000.json,0,True,handwritten,q-prod,165,phase_2_n,
time-ablation/rules-t-60000.json,0,True,handwritten,q-prod,165,phase_3_n,
time-ablation/rules-t-60000.json,0,True,handwritten,q-prod,165,impr_cost,
time-ablation/rules-t-60000.json,0,True,handwritten,2d-conv,166,time,2.4198386669158936
time-ablation/rules-t-60000.json,0,True,handwritten,2d-conv,166,cost,-1.0
time-ablation/rules-t-60000.json,0,True,handwritten,2d-conv,166,phase_1_n,
time-ablation/rules-t-60000.json,0,True,handwritten,2d-conv,166,phase_2_n,
time-ablation/rules-t-60000.json,0,True,handwritten,2d-conv,166,phase_3_n,
time-ablation/rules-t-60000.json,0,True,handwritten,2d-conv,166,impr_cost,
time-ablation/rules-t-60000.json,0,True,handwritten,mat-mul,167,time,2.2373342514038086
time-ablation/rules-t-60000.json,0,True,handwritten,mat-mul,167,cost,-1.0
time-ablation/rules-t-60000.json,0,True,handwritten,mat-mul,167,phase_1_n,
time-ablation/rules-t-60000.json,0,True,handwritten,mat-mul,167,phase_2_n,
time-ablation/rules-t-60000.json,0,True,handwritten,mat-mul,167,phase_3_n,
time-ablation/rules-t-60000.json,0,True,handwritten,mat-mul,167,impr_cost,
time-ablation/rules-t-60000.json,0,True,,q-prod,168,time,3.246236801147461
time-ablation/rules-t-60000.json,0,True,,q-prod,168,cost,72.619
time-ablation/rules-t-60000.json,0,True,,q-prod,168,phase_1_n,0
time-ablation/rules-t-60000.json,0,True,,q-prod,168,phase_2_n,390
time-ablation/rules-t-60000.json,0,True,,q-prod,168,phase_3_n,0
time-ablation/rules-t-60000.json,0,True,,q-prod,168,impr_cost,
time-ablation/rules-t-60000.json,0,True,,2d-conv,169,time,2.46195650100708
time-ablation/rules-t-60000.json,0,True,,2d-conv,169,cost,53.535999999999994
time-ablation/rules-t-60000.json,0,True,,2d-conv,169,phase_1_n,0
time-ablation/rules-t-60000.json,0,True,,2d-conv,169,phase_2_n,390
time-ablation/rules-t-60000.json,0,True,,2d-conv,169,phase_3_n,0
time-ablation/rules-t-60000.json,0,True,,2d-conv,169,impr_cost,
time-ablation/rules-t-60000.json,0,True,,mat-mul,170,time,2.2623770236968994
time-ablation/rules-t-60000.json,0,True,,mat-mul,170,cost,4.156000000000001
time-ablation/rules-t-60000.json,0,True,,mat-mul,170,phase_1_n,0
time-ablation/rules-t-60000.json,0,True,,mat-mul,170,phase_2_n,390
time-ablation/rules-t-60000.json,0,True,,mat-mul,170,phase_3_n,0
time-ablation/rules-t-60000.json,0,True,,mat-mul,170,impr_cost,
time-ablation/rules-t-60000.json,0,False,auto,q-prod,171,time,2.8724489212036133
time-ablation/rules-t-60000.json,0,False,auto,q-prod,171,cost,76.619
time-ablation/rules-t-60000.json,0,False,auto,q-prod,171,phase_1_n,130
time-ablation/rules-t-60000.json,0,False,auto,q-prod,171,phase_2_n,254
time-ablation/rules-t-60000.json,0,False,auto,q-prod,171,phase_3_n,6
time-ablation/rules-t-60000.json,0,False,auto,q-prod,171,impr_cost,
time-ablation/rules-t-60000.json,0,False,auto,2d-conv,172,time,2.4765615463256836
time-ablation/rules-t-60000.json,0,False,auto,2d-conv,172,cost,53.535999999999994
time-ablation/rules-t-60000.json,0,False,auto,2d-conv,172,phase_1_n,130
time-ablation/rules-t-60000.json,0,False,auto,2d-conv,172,phase_2_n,254
time-ablation/rules-t-60000.json,0,False,auto,2d-conv,172,phase_3_n,6
time-ablation/rules-t-60000.json,0,False,auto,2d-conv,172,impr_cost,
time-ablation/rules-t-60000.json,0,False,auto,mat-mul,173,time,2.272388219833374
time-ablation/rules-t-60000.json,0,False,auto,mat-mul,173,cost,6.155999999999999
time-ablation/rules-t-60000.json,0,False,auto,mat-mul,173,phase_1_n,130
time-ablation/rules-t-60000.json,0,False,auto,mat-mul,173,phase_2_n,254
time-ablation/rules-t-60000.json,0,False,auto,mat-mul,173,phase_3_n,6
time-ablation/rules-t-60000.json,0,False,auto,mat-mul,173,impr_cost,
time-ablation/rules-t-60000.json,0,False,handwritten,q-prod,174,time,2.239596128463745
time-ablation/rules-t-60000.json,0,False,handwritten,q-prod,174,cost,-1.0
time-ablation/rules-t-60000.json,0,False,handwritten,q-prod,174,phase_1_n,
time-ablation/rules-t-60000.json,0,False,handwritten,q-prod,174,phase_2_n,
time-ablation/rules-t-60000.json,0,False,handwritten,q-prod,174,phase_3_n,
time-ablation/rules-t-60000.json,0,False,handwritten,q-prod,174,impr_cost,
time-ablation/rules-t-60000.json,0,False,handwritten,2d-conv,175,time,2.700005292892456
time-ablation/rules-t-60000.json,0,False,handwritten,2d-conv,175,cost,-1.0
time-ablation/rules-t-60000.json,0,False,handwritten,2d-conv,175,phase_1_n,
time-ablation/rules-t-60000.json,0,False,handwritten,2d-conv,175,phase_2_n,
time-ablation/rules-t-60000.json,0,False,handwritten,2d-conv,175,phase_3_n,
time-ablation/rules-t-60000.json,0,False,handwritten,2d-conv,175,impr_cost,
time-ablation/rules-t-60000.json,0,False,handwritten,mat-mul,176,time,2.3725268840789795
time-ablation/rules-t-60000.json,0,False,handwritten,mat-mul,176,cost,-1.0
time-ablation/rules-t-60000.json,0,False,handwritten,mat-mul,176,phase_1_n,
time-ablation/rules-t-60000.json,0,False,handwritten,mat-mul,176,phase_2_n,
time-ablation/rules-t-60000.json,0,False,handwritten,mat-mul,176,phase_3_n,
time-ablation/rules-t-60000.json,0,False,handwritten,mat-mul,176,impr_cost,
time-ablation/rules-t-60000.json,0,False,,q-prod,177,time,3.3122096061706543
time-ablation/rules-t-60000.json,0,False,,q-prod,177,cost,72.619
time-ablation/rules-t-60000.json,0,False,,q-prod,177,phase_1_n,0
time-ablation/rules-t-60000.json,0,False,,q-prod,177,phase_2_n,390
time-ablation/rules-t-60000.json,0,False,,q-prod,177,phase_3_n,0
time-ablation/rules-t-60000.json,0,False,,q-prod,177,impr_cost,
time-ablation/rules-t-60000.json,0,False,,2d-conv,178,time,2.4871132373809814
time-ablation/rules-t-60000.json,0,False,,2d-conv,178,cost,53.535999999999994
time-ablation/rules-t-60000.json,0,False,,2d-conv,178,phase_1_n,0
time-ablation/rules-t-60000.json,0,False,,2d-conv,178,phase_2_n,390
time-ablation/rules-t-60000.json,0,False,,2d-conv,178,phase_3_n,0
time-ablation/rules-t-60000.json,0,False,,2d-conv,178,impr_cost,
time-ablation/rules-t-60000.json,0,False,,mat-mul,179,time,2.3244998455047607
time-ablation/rules-t-60000.json,0,False,,mat-mul,179,cost,4.156000000000001
time-ablation/rules-t-60000.json,0,False,,mat-mul,179,phase_1_n,0
time-ablation/rules-t-60000.json,0,False,,mat-mul,179,phase_2_n,390
time-ablation/rules-t-60000.json,0,False,,mat-mul,179,phase_3_n,0
time-ablation/rules-t-60000.json,0,False,,mat-mul,179,impr_cost,
time-ablation/rules-t-60000.json,5,True,auto,q-prod,180,time,2.9003005027770996
time-ablation/rules-t-60000.json,5,True,auto,q-prod,180,cost,81.05800000000002
time-ablation/rules-t-60000.json,5,True,auto,q-prod,180,phase_1_n,1
time-ablation/rules-t-60000.json,5,True,auto,q-prod,180,phase_2_n,254
time-ablation/rules-t-60000.json,5,True,auto,q-prod,180,phase_3_n,0
time-ablation/rules-t-60000.json,5,True,auto,q-prod,180,impr_cost,
time-ablation/rules-t-60000.json,5,True,auto,2d-conv,181,time,2.4356496334075928
time-ablation/rules-t-60000.json,5,True,auto,2d-conv,181,cost,57.852000000000004
time-ablation/rules-t-60000.json,5,True,auto,2d-conv,181,phase_1_n,1
