handwritten,rules,cost-filter,no-dup-vars,sub-prog,split-phase,bench,id,variable,value
False,,-10,True,True,False,2d-conv,364,cost,912.9159999999999
False,,-10,True,True,False,2d-conv,364,phase_1_n,0
False,,-10,True,True,False,2d-conv,364,phase_2_n,
False,,-10,True,True,False,2d-conv,364,impr_cost,
False,,-10,True,True,False,mat-mul,365,time,0.002359151840209961
False,,-10,True,True,False,mat-mul,365,cost,224.148
False,,-10,True,True,False,mat-mul,365,phase_1_n,0
False,,-10,True,True,False,mat-mul,365,phase_2_n,
False,,-10,True,True,False,mat-mul,365,impr_cost,
False,,-10,True,False,True,q-prod,366,time,0.003305673599243164
False,,-10,True,False,True,q-prod,366,cost,606.5590000000001
False,,-10,True,False,True,q-prod,366,phase_1_n,0
False,,-10,True,False,True,q-prod,366,phase_2_n,0
False,,-10,True,False,True,q-prod,366,impr_cost,0.0
False,,-10,True,False,True,2d-conv,367,time,0.002874135971069336
False,,-10,True,False,True,2d-conv,367,cost,912.9159999999999
False,,-10,True,False,True,2d-conv,367,phase_1_n,0
False,,-10,True,False,True,2d-conv,367,phase_2_n,0
False,,-10,True,False,True,2d-conv,367,impr_cost,0.0
False,,-10,True,False,True,mat-mul,368,time,0.0019469261169433594
False,,-10,True,False,True,mat-mul,368,cost,224.148
False,,-10,True,False,True,mat-mul,368,phase_1_n,0
False,,-10,True,False,True,mat-mul,368,phase_2_n,0
False,,-10,True,False,True,mat-mul,368,impr_cost,0.0
False,,-10,True,False,False,q-prod,369,time,0.0030851364135742188
False,,-10,True,False,False,q-prod,369,cost,606.5590000000001
False,,-10,True,False,False,q-prod,369,phase_1_n,0
False,,-10,True,False,False,q-prod,369,phase_2_n,
False,,-10,True,False,False,q-prod,369,impr_cost,
False,,-10,True,False,False,2d-conv,370,time,0.0026493072509765625
False,,-10,True,False,False,2d-conv,370,cost,912.9159999999999
False,,-10,True,False,False,2d-conv,370,phase_1_n,0
False,,-10,True,False,False,2d-conv,370,phase_2_n,
False,,-10,True,False,False,2d-conv,370,impr_cost,
False,,-10,True,False,False,mat-mul,371,time,0.001811981201171875
False,,-10,True,False,False,mat-mul,371,cost,224.148
False,,-10,True,False,False,mat-mul,371,phase_1_n,0
False,,-10,True,False,False,mat-mul,371,phase_2_n,
False,,-10,True,False,False,mat-mul,371,impr_cost,
False,,-10,False,True,True,q-prod,372,time,0.00595855712890625
False,,-10,False,True,True,q-prod,372,cost,606.5590000000001
False,,-10,False,True,True,q-prod,372,phase_1_n,0
False,,-10,False,True,True,q-prod,372,phase_2_n,0
False,,-10,False,True,True,q-prod,372,impr_cost,0.0
False,,-10,False,True,True,2d-conv,373,time,0.004857540130615234
False,,-10,False,True,True,2d-conv,373,cost,912.9159999999999
False,,-10,False,True,True,2d-conv,373,phase_1_n,0
False,,-10,False,True,True,2d-conv,373,phase_2_n,0
False,,-10,False,True,True,2d-conv,373,impr_cost,0.0
False,,-10,False,True,True,mat-mul,374,time,0.002378702163696289
False,,-10,False,True,True,mat-mul,374,cost,224.148
False,,-10,False,True,True,mat-mul,374,phase_1_n,0
False,,-10,False,True,True,mat-mul,374,phase_2_n,0
False,,-10,False,True,True,mat-mul,374,impr_cost,0.0
False,,-10,False,True,False,q-prod,375,time,0.0057375431060791016
False,,-10,False,True,False,q-prod,375,cost,606.5590000000001
False,,-10,False,True,False,q-prod,375,phase_1_n,0
False,,-10,False,True,False,q-prod,375,phase_2_n,
False,,-10,False,True,False,q-prod,375,impr_cost,
False,,-10,False,True,False,2d-conv,376,time,0.004641056060791016
False,,-10,False,True,False,2d-conv,376,cost,912.9159999999999
False,,-10,False,True,False,2d-conv,376,phase_1_n,0
False,,-10,False,True,False,2d-conv,376,phase_2_n,
False,,-10,False,True,False,2d-conv,376,impr_cost,
False,,-10,False,True,False,mat-mul,377,time,0.0023140907287597656
False,,-10,False,True,False,mat-mul,377,cost,224.148
False,,-10,False,True,False,mat-mul,377,phase_1_n,0
False,,-10,False,True,False,mat-mul,377,phase_2_n,
False,,-10,False,True,False,mat-mul,377,impr_cost,
False,,-10,False,False,True,q-prod,378,time,0.003281831741333008
False,,-10,False,False,True,q-prod,378,cost,606.5590000000001
False,,-10,False,False,True,q-prod,378,phase_1_n,0
False,,-10,False,False,True,q-prod,378,phase_2_n,0
False,,-10,False,False,True,q-prod,378,impr_cost,0.0
False,,-10,False,False,True,2d-conv,379,time,0.0028476715087890625
False,,-10,False,False,True,2d-conv,379,cost,912.9159999999999
False,,-10,False,False,True,2d-conv,379,phase_1_n,0
False,,-10,False,False,True,2d-conv,379,phase_2_n,0
False,,-10,False,False,True,2d-conv,379,impr_cost,0.0
False,,-10,False,False,True,mat-mul,380,time,0.001893758773803711
False,,-10,False,False,True,mat-mul,380,cost,224.148
False,,-10,False,False,True,mat-mul,380,phase_1_n,0
False,,-10,False,False,True,mat-mul,380,phase_2_n,0
False,,-10,False,False,True,mat-mul,380,impr_cost,0.0
False,,-10,False,False,False,q-prod,381,time,0.0030770301818847656
False,,-10,False,False,False,q-prod,381,cost,606.5590000000001
False,,-10,False,False,False,q-prod,381,phase_1_n,0
False,,-10,False,False,False,q-prod,381,phase_2_n,
False,,-10,False,False,False,q-prod,381,impr_cost,
False,,-10,False,False,False,2d-conv,382,time,0.0026454925537109375
False,,-10,False,False,False,2d-conv,382,cost,912.9159999999999
False,,-10,False,False,False,2d-conv,382,phase_1_n,0
False,,-10,False,False,False,2d-conv,382,phase_2_n,
False,,-10,False,False,False,2d-conv,382,impr_cost,
False,,-10,False,False,False,mat-mul,383,time,0.0018191337585449219
False,,-10,False,False,False,mat-mul,383,cost,224.148
False,,-10,False,False,False,mat-mul,383,phase_1_n,0
False,,-10,False,False,False,mat-mul,383,phase_2_n,
False,,-10,False,False,False,mat-mul,383,impr_cost,
False,,0,True,True,True,q-prod,384,time,0.005960226058959961
False,,0,True,True,True,q-prod,384,cost,606.5590000000001
False,,0,True,True,True,q-prod,384,phase_1_n,0
False,,0,True,True,True,q-prod,384,phase_2_n,0
False,,0,True,True,True,q-prod,384,impr_cost,0.0
False,,0,True,True,True,2d-conv,385,time,0.0048618316650390625
False,,0,True,True,True,2d-conv,385,cost,912.9159999999999
False,,0,True,True,True,2d-conv,385,phase_1_n,0
False,,0,True,True,True,2d-conv,385,phase_2_n,0
False,,0,True,True,True,2d-conv,385,impr_cost,0.0
False,,0,True,True,True,mat-mul,386,time,0.0024461746215820312
False,,0,True,True,True,mat-mul,386,cost,224.148
False,,0,True,True,True,mat-mul,386,phase_1_n,0
False,,0,True,True,True,mat-mul,386,phase_2_n,0
False,,0,True,True,True,mat-mul,386,impr_cost,0.0
False,,0,True,True,False,q-prod,387,time,0.006024599075317383
False,,0,True,True,False,q-prod,387,cost,606.5590000000001
False,,0,True,True,False,q-prod,387,phase_1_n,0
False,,0,True,True,False,q-prod,387,phase_2_n,
False,,0,True,True,False,q-prod,387,impr_cost,
False,,0,True,True,False,2d-conv,388,time,0.005087137222290039
False,,0,True,True,False,2d-conv,388,cost,912.9159999999999
False,,0,True,True,False,2d-conv,388,phase_1_n,0
False,,0,True,True,False,2d-conv,388,phase_2_n,
False,,0,True,True,False,2d-conv,388,impr_cost,
False,,0,True,True,False,mat-mul,389,time,0.0024602413177490234
False,,0,True,True,False,mat-mul,389,cost,224.148
False,,0,True,True,False,mat-mul,389,phase_1_n,0
False,,0,True,True,False,mat-mul,389,phase_2_n,
False,,0,True,True,False,mat-mul,389,impr_cost,
False,,0,True,False,True,q-prod,390,time,0.003345489501953125
False,,0,True,False,True,q-prod,390,cost,606.5590000000001
False,,0,True,False,True,q-prod,390,phase_1_n,0
False,,0,True,False,True,q-prod,390,phase_2_n,0
False,,0,True,False,True,q-prod,390,impr_cost,0.0
False,,0,True,False,True,2d-conv,391,time,0.002920866012573242
False,,0,True,False,True,2d-conv,391,cost,912.9159999999999
False,,0,True,False,True,2d-conv,391,phase_1_n,0
False,,0,True,False,True,2d-conv,391,phase_2_n,0
False,,0,True,False,True,2d-conv,391,impr_cost,0.0
False,,0,True,False,True,mat-mul,392,time,0.0019392967224121094
False,,0,True,False,True,mat-mul,392,cost,224.148
False,,0,True,False,True,mat-mul,392,phase_1_n,0
False,,0,True,False,True,mat-mul,392,phase_2_n,0
False,,0,True,False,True,mat-mul,392,impr_cost,0.0
False,,0,True,False,False,q-prod,393,time,0.0030946731567382812
False,,0,True,False,False,q-prod,393,cost,606.5590000000001
False,,0,True,False,False,q-prod,393,phase_1_n,0
False,,0,True,False,False,q-prod,393,phase_2_n,
False,,0,True,False,False,q-prod,393,impr_cost,
False,,0,True,False,False,2d-conv,394,time,0.0026929378509521484
False,,0,True,False,False,2d-conv,394,cost,912.9159999999999
False,,0,True,False,False,2d-conv,394,phase_1_n,0
False,,0,True,False,False,2d-conv,394,phase_2_n,
False,,0,True,False,False,2d-conv,394,impr_cost,
False,,0,True,False,False,mat-mul,395,time,0.0018360614776611328
False,,0,True,False,False,mat-mul,395,cost,224.148
False,,0,True,False,False,mat-mul,395,phase_1_n,0
False,,0,True,False,False,mat-mul,395,phase_2_n,
False,,0,True,False,False,mat-mul,395,impr_cost,
False,,0,False,True,True,q-prod,396,time,0.006159543991088867
False,,0,False,True,True,q-prod,396,cost,606.5590000000001
False,,0,False,True,True,q-prod,396,phase_1_n,0
False,,0,False,True,True,q-prod,396,phase_2_n,0
False,,0,False,True,True,q-prod,396,impr_cost,0.0
False,,0,False,True,True,2d-conv,397,time,0.005256175994873047
False,,0,False,True,True,2d-conv,397,cost,912.9159999999999
False,,0,False,True,True,2d-conv,397,phase_1_n,0
False,,0,False,True,True,2d-conv,397,phase_2_n,0
False,,0,False,True,True,2d-conv,397,impr_cost,0.0
False,,0,False,True,True,mat-mul,398,time,0.002521991729736328
False,,0,False,True,True,mat-mul,398,cost,224.148
False,,0,False,True,True,mat-mul,398,phase_1_n,0
False,,0,False,True,True,mat-mul,398,phase_2_n,0
False,,0,False,True,True,mat-mul,398,impr_cost,0.0
False,,0,False,True,False,q-prod,399,time,0.005990743637084961
False,,0,False,True,False,q-prod,399,cost,606.5590000000001
False,,0,False,True,False,q-prod,399,phase_1_n,0
False,,0,False,True,False,q-prod,399,phase_2_n,
False,,0,False,True,False,q-prod,399,impr_cost,
False,,0,False,True,False,2d-conv,400,time,0.005051612854003906
False,,0,False,True,False,2d-conv,400,cost,912.9159999999999
False,,0,False,True,False,2d-conv,400,phase_1_n,0
False,,0,False,True,False,2d-conv,400,phase_2_n,
False,,0,False,True,False,2d-conv,400,impr_cost,
False,,0,False,True,False,mat-mul,401,time,0.0024213790893554688
False,,0,False,True,False,mat-mul,401,cost,224.148
False,,0,False,True,False,mat-mul,401,phase_1_n,0
False,,0,False,True,False,mat-mul,401,phase_2_n,
False,,0,False,True,False,mat-mul,401,impr_cost,
False,,0,False,False,True,q-prod,402,time,0.003315448760986328
False,,0,False,False,True,q-prod,402,cost,606.5590000000001
False,,0,False,False,True,q-prod,402,phase_1_n,0
False,,0,False,False,True,q-prod,402,phase_2_n,0
False,,0,False,False,True,q-prod,402,impr_cost,0.0
False,,0,False,False,True,2d-conv,403,time,0.0028765201568603516
False,,0,False,False,True,2d-conv,403,cost,912.9159999999999
False,,0,False,False,True,2d-conv,403,phase_1_n,0
False,,0,False,False,True,2d-conv,403,phase_2_n,0
False,,0,False,False,True,2d-conv,403,impr_cost,0.0
False,,0,False,False,True,mat-mul,404,time,0.0019686222076416016
False,,0,False,False,True,mat-mul,404,cost,224.148
False,,0,False,False,True,mat-mul,404,phase_1_n,0
False,,0,False,False,True,mat-mul,404,phase_2_n,0
False,,0,False,False,True,mat-mul,404,impr_cost,0.0
False,,0,False,False,False,q-prod,405,time,0.0031142234802246094
False,,0,False,False,False,q-prod,405,cost,606.5590000000001
False,,0,False,False,False,q-prod,405,phase_1_n,0
False,,0,False,False,False,q-prod,405,phase_2_n,
False,,0,False,False,False,q-prod,405,impr_cost,
False,,0,False,False,False,2d-conv,406,time,0.0026547908782958984
False,,0,False,False,False,2d-conv,406,cost,912.9159999999999
False,,0,False,False,False,2d-conv,406,phase_1_n,0
False,,0,False,False,False,2d-conv,406,phase_2_n,
False,,0,False,False,False,2d-conv,406,impr_cost,
False,,0,False,False,False,mat-mul,407,time,0.0018417835235595703
False,,0,False,False,False,mat-mul,407,cost,224.148
False,,0,False,False,False,mat-mul,407,phase_1_n,0
False,,0,False,False,False,mat-mul,407,phase_2_n,
False,,0,False,False,False,mat-mul,407,impr_cost,
False,,1,True,True,True,q-prod,408,time,0.006181001663208008
False,,1,True,True,True,q-prod,408,cost,606.5590000000001
False,,1,True,True,True,q-prod,408,phase_1_n,0
False,,1,True,True,True,q-prod,408,phase_2_n,0
False,,1,True,True,True,q-prod,408,impr_cost,0.0
False,,1,True,True,True,2d-conv,409,time,0.005271434783935547
False,,1,True,True,True,2d-conv,409,cost,912.9159999999999
False,,1,True,True,True,2d-conv,409,phase_1_n,0
False,,1,True,True,True,2d-conv,409,phase_2_n,0
False,,1,True,True,True,2d-conv,409,impr_cost,0.0
False,,1,True,True,True,mat-mul,410,time,0.0025718212127685547
False,,1,True,True,True,mat-mul,410,cost,224.148
False,,1,True,True,True,mat-mul,410,phase_1_n,0
False,,1,True,True,True,mat-mul,410,phase_2_n,0
False,,1,True,True,True,mat-mul,410,impr_cost,0.0
False,,1,True,True,False,q-prod,411,time,0.005950212478637695
False,,1,True,True,False,q-prod,411,cost,606.5590000000001
False,,1,True,True,False,q-prod,411,phase_1_n,0
False,,1,True,True,False,q-prod,411,phase_2_n,
False,,1,True,True,False,q-prod,411,impr_cost,
False,,1,True,True,False,2d-conv,412,time,0.005022287368774414
False,,1,True,True,False,2d-conv,412,cost,912.9159999999999
False,,1,True,True,False,2d-conv,412,phase_1_n,0
False,,1,True,True,False,2d-conv,412,phase_2_n,
False,,1,True,True,False,2d-conv,412,impr_cost,
False,,1,True,True,False,mat-mul,413,time,0.002429485321044922
False,,1,True,True,False,mat-mul,413,cost,224.148
False,,1,True,True,False,mat-mul,413,phase_1_n,0
False,,1,True,True,False,mat-mul,413,phase_2_n,
False,,1,True,True,False,mat-mul,413,impr_cost,
False,,1,True,False,True,q-prod,414,time,0.003371715545654297
False,,1,True,False,True,q-prod,414,cost,606.5590000000001
False,,1,True,False,True,q-prod,414,phase_1_n,0
False,,1,True,False,True,q-prod,414,phase_2_n,0
False,,1,True,False,True,q-prod,414,impr_cost,0.0
False,,1,True,False,True,2d-conv,415,time,0.0029134750366210938
False,,1,True,False,True,2d-conv,415,cost,912.9159999999999
False,,1,True,False,True,2d-conv,415,phase_1_n,0
False,,1,True,False,True,2d-conv,415,phase_2_n,0
False,,1,True,False,True,2d-conv,415,impr_cost,0.0
False,,1,True,False,True,mat-mul,416,time,0.0019490718841552734
False,,1,True,False,True,mat-mul,416,cost,224.148
False,,1,True,False,True,mat-mul,416,phase_1_n,0
False,,1,True,False,True,mat-mul,416,phase_2_n,0
False,,1,True,False,True,mat-mul,416,impr_cost,0.0
False,,1,True,False,False,q-prod,417,time,0.003100156784057617
False,,1,True,False,False,q-prod,417,cost,606.5590000000001
False,,1,True,False,False,q-prod,417,phase_1_n,0
False,,1,True,False,False,q-prod,417,phase_2_n,
False,,1,True,False,False,q-prod,417,impr_cost,
False,,1,True,False,False,2d-conv,418,time,0.002705097198486328
False,,1,True,False,False,2d-conv,418,cost,912.9159999999999
False,,1,True,False,False,2d-conv,418,phase_1_n,0
False,,1,True,False,False,2d-conv,418,phase_2_n,
False,,1,True,False,False,2d-conv,418,impr_cost,
False,,1,True,False,False,mat-mul,419,time,0.0018434524536132812
False,,1,True,False,False,mat-mul,419,cost,224.148
False,,1,True,False,False,mat-mul,419,phase_1_n,0
False,,1,True,False,False,mat-mul,419,phase_2_n,
False,,1,True,False,False,mat-mul,419,impr_cost,
False,,1,False,True,True,q-prod,420,time,0.006197929382324219
False,,1,False,True,True,q-prod,420,cost,606.5590000000001
False,,1,False,True,True,q-prod,420,phase_1_n,0
False,,1,False,True,True,q-prod,420,phase_2_n,0
False,,1,False,True,True,q-prod,420,impr_cost,0.0
False,,1,False,True,True,2d-conv,421,time,0.00522160530090332
False,,1,False,True,True,2d-conv,421,cost,912.9159999999999
False,,1,False,True,True,2d-conv,421,phase_1_n,0
False,,1,False,True,True,2d-conv,421,phase_2_n,0
False,,1,False,True,True,2d-conv,421,impr_cost,0.0
False,,1,False,True,True,mat-mul,422,time,0.002541065216064453
False,,1,False,True,True,mat-mul,422,cost,224.148
False,,1,False,True,True,mat-mul,422,phase_1_n,0
False,,1,False,True,True,mat-mul,422,phase_2_n,0
False,,1,False,True,True,mat-mul,422,impr_cost,0.0
False,,1,False,True,False,q-prod,423,time,0.005957365036010742
False,,1,False,True,False,q-prod,423,cost,606.5590000000001
False,,1,False,True,False,q-prod,423,phase_1_n,0
False,,1,False,True,False,q-prod,423,phase_2_n,
False,,1,False,True,False,q-prod,423,impr_cost,
False,,1,False,True,False,2d-conv,424,time,0.005014181137084961
False,,1,False,True,False,2d-conv,424,cost,912.9159999999999
False,,1,False,True,False,2d-conv,424,phase_1_n,0
False,,1,False,True,False,2d-conv,424,phase_2_n,
False,,1,False,True,False,2d-conv,424,impr_cost,
False,,1,False,True,False,mat-mul,425,time,0.0024068355560302734
False,,1,False,True,False,mat-mul,425,cost,224.148
False,,1,False,True,False,mat-mul,425,phase_1_n,0
False,,1,False,True,False,mat-mul,425,phase_2_n,
False,,1,False,True,False,mat-mul,425,impr_cost,
False,,1,False,False,True,q-prod,426,time,0.0032770633697509766
False,,1,False,False,True,q-prod,426,cost,606.5590000000001
False,,1,False,False,True,q-prod,426,phase_1_n,0
False,,1,False,False,True,q-prod,426,phase_2_n,0
False,,1,False,False,True,q-prod,426,impr_cost,0.0
False,,1,False,False,True,2d-conv,427,time,0.0029151439666748047
False,,1,False,False,True,2d-conv,427,cost,912.9159999999999
False,,1,False,False,True,2d-conv,427,phase_1_n,0
False,,1,False,False,True,2d-conv,427,phase_2_n,0
False,,1,False,False,True,2d-conv,427,impr_cost,0.0
False,,1,False,False,True,mat-mul,428,time,0.0019707679748535156
False,,1,False,False,True,mat-mul,428,cost,224.148
False,,1,False,False,True,mat-mul,428,phase_1_n,0
False,,1,False,False,True,mat-mul,428,phase_2_n,0
False,,1,False,False,True,mat-mul,428,impr_cost,0.0
False,,1,False,False,False,q-prod,429,time,0.0030870437622070312
False,,1,False,False,False,q-prod,429,cost,606.5590000000001
False,,1,False,False,False,q-prod,429,phase_1_n,0
False,,1,False,False,False,q-prod,429,phase_2_n,
False,,1,False,False,False,q-prod,429,impr_cost,
False,,1,False,False,False,2d-conv,430,time,0.002662181854248047
False,,1,False,False,False,2d-conv,430,cost,912.9159999999999
False,,1,False,False,False,2d-conv,430,phase_1_n,0
False,,1,False,False,False,2d-conv,430,phase_2_n,
False,,1,False,False,False,2d-conv,430,impr_cost,
False,,1,False,False,False,mat-mul,431,time,0.0018775463104248047
False,,1,False,False,False,mat-mul,431,cost,224.148
False,,1,False,False,False,mat-mul,431,phase_1_n,0
False,,1,False,False,False,mat-mul,431,phase_2_n,
False,,1,False,False,False,mat-mul,431,impr_cost,
False,,10,True,True,True,q-prod,432,time,0.006129264831542969
False,,10,True,True,True,q-prod,432,cost,606.5590000000001
False,,10,True,True,True,q-prod,432,phase_1_n,0
False,,10,True,True,True,q-prod,432,phase_2_n,0
False,,10,True,True,True,q-prod,432,impr_cost,0.0
False,,10,True,True,True,2d-conv,433,time,0.0052947998046875
False,,10,True,True,True,2d-conv,433,cost,912.9159999999999
False,,10,True,True,True,2d-conv,433,phase_1_n,0
False,,10,True,True,True,2d-conv,433,phase_2_n,0
False,,10,True,True,True,2d-conv,433,impr_cost,0.0
False,,10,True,True,True,mat-mul,434,time,0.002527475357055664
False,,10,True,True,True,mat-mul,434,cost,224.148
False,,10,True,True,True,mat-mul,434,phase_1_n,0
False,,10,True,True,True,mat-mul,434,phase_2_n,0
False,,10,True,True,True,mat-mul,434,impr_cost,0.0
False,,10,True,True,False,q-prod,435,time,0.005972385406494141
False,,10,True,True,False,q-prod,435,cost,606.5590000000001
False,,10,True,True,False,q-prod,435,phase_1_n,0
False,,10,True,True,False,q-prod,435,phase_2_n,
False,,10,True,True,False,q-prod,435,impr_cost,
False,,10,True,True,False,2d-conv,436,time,0.005053043365478516
False,,10,True,True,False,2d-conv,436,cost,912.9159999999999
False,,10,True,True,False,2d-conv,436,phase_1_n,0
False,,10,True,True,False,2d-conv,436,phase_2_n,
False,,10,True,True,False,2d-conv,436,impr_cost,
False,,10,True,True,False,mat-mul,437,time,0.0024652481079101562
False,,10,True,True,False,mat-mul,437,cost,224.148
False,,10,True,True,False,mat-mul,437,phase_1_n,0
False,,10,True,True,False,mat-mul,437,phase_2_n,
False,,10,True,True,False,mat-mul,437,impr_cost,
False,,10,True,False,True,q-prod,438,time,0.0033822059631347656
False,,10,True,False,True,q-prod,438,cost,606.5590000000001
False,,10,True,False,True,q-prod,438,phase_1_n,0
False,,10,True,False,True,q-prod,438,phase_2_n,0
False,,10,True,False,True,q-prod,438,impr_cost,0.0
False,,10,True,False,True,2d-conv,439,time,0.0029571056365966797
False,,10,True,False,True,2d-conv,439,cost,912.9159999999999
False,,10,True,False,True,2d-conv,439,phase_1_n,0
False,,10,True,False,True,2d-conv,439,phase_2_n,0
False,,10,True,False,True,2d-conv,439,impr_cost,0.0
False,,10,True,False,True,mat-mul,440,time,0.001964092254638672
False,,10,True,False,True,mat-mul,440,cost,224.148
False,,10,True,False,True,mat-mul,440,phase_1_n,0
False,,10,True,False,True,mat-mul,440,phase_2_n,0
False,,10,True,False,True,mat-mul,440,impr_cost,0.0
False,,10,True,False,False,q-prod,441,time,0.003111600875854492
False,,10,True,False,False,q-prod,441,cost,606.5590000000001
False,,10,True,False,False,q-prod,441,phase_1_n,0
False,,10,True,False,False,q-prod,441,phase_2_n,
False,,10,True,False,False,q-prod,441,impr_cost,
False,,10,True,False,False,2d-conv,442,time,0.002739429473876953
False,,10,True,False,False,2d-conv,442,cost,912.9159999999999
False,,10,True,False,False,2d-conv,442,phase_1_n,0
False,,10,True,False,False,2d-conv,442,phase_2_n,
False,,10,True,False,False,2d-conv,442,impr_cost,
False,,10,True,False,False,mat-mul,443,time,0.0018680095672607422
False,,10,True,False,False,mat-mul,443,cost,224.148
False,,10,True,False,False,mat-mul,443,phase_1_n,0
False,,10,True,False,False,mat-mul,443,phase_2_n,
False,,10,True,False,False,mat-mul,443,impr_cost,
False,,10,False,True,True,q-prod,444,time,0.006245136260986328
False,,10,False,True,True,q-prod,444,cost,606.5590000000001
False,,10,False,True,True,q-prod,444,phase_1_n,0
False,,10,False,True,True,q-prod,444,phase_2_n,0
False,,10,False,True,True,q-prod,444,impr_cost,0.0
False,,10,False,True,True,2d-conv,445,time,0.005306720733642578
False,,10,False,True,True,2d-conv,445,cost,912.9159999999999
False,,10,False,True,True,2d-conv,445,phase_1_n,0
False,,10,False,True,True,2d-conv,445,phase_2_n,0
False,,10,False,True,True,2d-conv,445,impr_cost,0.0
False,,10,False,True,True,mat-mul,446,time,0.0025424957275390625
False,,10,False,True,True,mat-mul,446,cost,224.148
False,,10,False,True,True,mat-mul,446,phase_1_n,0
False,,10,False,True,True,mat-mul,446,phase_2_n,0
False,,10,False,True,True,mat-mul,446,impr_cost,0.0
False,,10,False,True,False,q-prod,447,time,0.005964756011962891
False,,10,False,True,False,q-prod,447,cost,606.5590000000001
False,,10,False,True,False,q-prod,447,phase_1_n,0
False,,10,False,True,False,q-prod,447,phase_2_n,
False,,10,False,True,False,q-prod,447,impr_cost,
False,,10,False,True,False,2d-conv,448,time,0.0050923824310302734
False,,10,False,True,False,2d-conv,448,cost,912.9159999999999
False,,10,False,True,False,2d-conv,448,phase_1_n,0
False,,10,False,True,False,2d-conv,448,phase_2_n,
False,,10,False,True,False,2d-conv,448,impr_cost,
False,,10,False,True,False,mat-mul,449,time,0.002404451370239258
False,,10,False,True,False,mat-mul,449,cost,224.148
False,,10,False,True,False,mat-mul,449,phase_1_n,0
False,,10,False,True,False,mat-mul,449,phase_2_n,
False,,10,False,True,False,mat-mul,449,impr_cost,
False,,10,False,False,True,q-prod,450,time,0.0033037662506103516
False,,10,False,False,True,q-prod,450,cost,606.5590000000001
False,,10,False,False,True,q-prod,450,phase_1_n,0
False,,10,False,False,True,q-prod,450,phase_2_n,0
False,,10,False,False,True,q-prod,450,impr_cost,0.0
False,,10,False,False,True,2d-conv,451,time,0.0029380321502685547
False,,10,False,False,True,2d-conv,451,cost,912.9159999999999
False,,10,False,False,True,2d-conv,451,phase_1_n,0
False,,10,False,False,True,2d-conv,451,phase_2_n,0
False,,10,False,False,True,2d-conv,451,impr_cost,0.0
False,,10,False,False,True,mat-mul,452,time,0.001951456069946289
False,,10,False,False,True,mat-mul,452,cost,224.148
False,,10,False,False,True,mat-mul,452,phase_1_n,0
False,,10,False,False,True,mat-mul,452,phase_2_n,0
False,,10,False,False,True,mat-mul,452,impr_cost,0.0
False,,10,False,False,False,q-prod,453,time,0.003080606460571289
False,,10,False,False,False,q-prod,453,cost,606.5590000000001
False,,10,False,False,False,q-prod,453,phase_1_n,0
False,,10,False,False,False,q-prod,453,phase_2_n,
False,,10,False,False,False,q-prod,453,impr_cost,
False,,10,False,False,False,2d-conv,454,time,0.002666473388671875
False,,10,False,False,False,2d-conv,454,cost,912.9159999999999
False,,10,False,False,False,2d-conv,454,phase_1_n,0
False,,10,False,False,False,2d-conv,454,phase_2_n,
False,,10,False,False,False,2d-conv,454,impr_cost,
False,,10,False,False,False,mat-mul,455,time,0.00185394287109375
False,,10,False,False,False,mat-mul,455,cost,224.148
False,,10,False,False,False,mat-mul,455,phase_1_n,0
False,,10,False,False,False,mat-mul,455,phase_2_n,
False,,10,False,False,False,mat-mul,455,impr_cost,
False,,,True,True,True,q-prod,456,time,0.006162881851196289
False,,,True,True,True,q-prod,456,cost,606.5590000000001
False,,,True,True,True,q-prod,456,phase_1_n,0
False,,,True,True,True,q-prod,456,phase_2_n,0
False,,,True,True,True,q-prod,456,impr_cost,0.0
False,,,True,True,True,2d-conv,457,time,0.005311727523803711
False,,,True,True,True,2d-conv,457,cost,912.9159999999999
False,,,True,True,True,2d-conv,457,phase_1_n,0
False,,,True,True,True,2d-conv,457,phase_2_n,0
False,,,True,True,True,2d-conv,457,impr_cost,0.0
False,,,True,True,True,mat-mul,458,time,0.002516031265258789
False,,,True,True,True,mat-mul,458,cost,224.148
False,,,True,True,True,mat-mul,458,phase_1_n,0
False,,,True,True,True,mat-mul,458,phase_2_n,0
False,,,True,True,True,mat-mul,458,impr_cost,0.0
False,,,True,True,False,q-prod,459,time,0.006017208099365234
False,,,True,True,False,q-prod,459,cost,606.5590000000001
False,,,True,True,False,q-prod,459,phase_1_n,0
False,,,True,True,False,q-prod,459,phase_2_n,
False,,,True,True,False,q-prod,459,impr_cost,
False,,,True,True,False,2d-conv,460,time,0.005020856857299805
False,,,True,True,False,2d-conv,460,cost,912.9159999999999
False,,,True,True,False,2d-conv,460,phase_1_n,0
False,,,True,True,False,2d-conv,460,phase_2_n,
False,,,True,True,False,2d-conv,460,impr_cost,
False,,,True,True,False,mat-mul,461,time,0.002443552017211914
False,,,True,True,False,mat-mul,461,cost,224.148
False,,,True,True,False,mat-mul,461,phase_1_n,0
False,,,True,True,False,mat-mul,461,phase_2_n,
False,,,True,True,False,mat-mul,461,impr_cost,
False,,,True,False,True,q-prod,462,time,0.0032978057861328125
False,,,True,False,True,q-prod,462,cost,606.5590000000001
False,,,True,False,True,q-prod,462,phase_1_n,0
False,,,True,False,True,q-prod,462,phase_2_n,0
False,,,True,False,True,q-prod,462,impr_cost,0.0
