rules,cost-filter,sub-prog,bench,id,variable,value
time-ablation/rules-t-60000.json,5,True,q-prod,62,phase_2_n,255
time-ablation/rules-t-60000.json,5,True,q-prod,62,phase_3_n,0
time-ablation/rules-t-60000.json,5,True,q-prod,62,impr_cost,
time-ablation/rules-t-60000.json,5,False,q-prod,63,time,2.8289802074432373
time-ablation/rules-t-60000.json,5,False,q-prod,63,cost,81.05800000000002
time-ablation/rules-t-60000.json,5,False,q-prod,63,phase_1_n,1
time-ablation/rules-t-60000.json,5,False,q-prod,63,phase_2_n,254
time-ablation/rules-t-60000.json,5,False,q-prod,63,phase_3_n,0
time-ablation/rules-t-60000.json,5,False,q-prod,63,impr_cost,
time-ablation/rules-t-60000.json,5,False,q-prod,64,time,2.185137987136841
time-ablation/rules-t-60000.json,5,False,q-prod,64,cost,-1.0
time-ablation/rules-t-60000.json,5,False,q-prod,64,phase_1_n,
time-ablation/rules-t-60000.json,5,False,q-prod,64,phase_2_n,
time-ablation/rules-t-60000.json,5,False,q-prod,64,phase_3_n,
time-ablation/rules-t-60000.json,5,False,q-prod,64,impr_cost,
time-ablation/rules-t-60000.json,5,False,q-prod,65,time,2.8407704830169678
time-ablation/rules-t-60000.json,5,False,q-prod,65,cost,81.05800000000002
time-ablation/rules-t-60000.json,5,False,q-prod,65,phase_1_n,0
time-ablation/rules-t-60000.json,5,False,q-prod,65,phase_2_n,255
time-ablation/rules-t-60000.json,5,False,q-prod,65,phase_3_n,0
time-ablation/rules-t-60000.json,5,False,q-prod,65,impr_cost,
time-ablation/rules-t-60000.json,,True,q-prod,66,time,715.9654712677002
time-ablation/rules-t-60000.json,,True,q-prod,66,cost,606.5590000000001
time-ablation/rules-t-60000.json,,True,q-prod,66,phase_1_n,186877
